PC1,PC2
-5.030400921557077,0.8707820214050616
-5.11012129108776,0.9284426276640342
-5.0061822366175415,0.8527835400402805
-5.03893284314238,0.8764168917859944
-4.9274947121007555,0.7954202472960598
-5.069980520912766,0.8986950423322814
-4.9787678643339435,0.8324372217785648
-4.920496228295044,0.7901170223798463
-4.895130293242956,0.7716760810674362
-4.906595310060974,0.7800314800072802
-4.931679429170907,0.7983098134745968
-4.8991931634594,0.7748406627630563
-4.891477026356011,0.769317217866173
-4.77799122306905,0.687134896419016
-4.850327489968707,0.7398419197774416
-4.771281419304318,0.6827072653342546
-4.764478502550706,0.6780212823165604
-4.766462241212135,0.6798001838398843
-4.690255242072179,0.6248627811043915
-4.7026775547520465,0.6343224147943126
-4.6830386979686836,0.6205146978406865
-4.642838805024599,0.5918779273979242
-4.631174152154285,0.5839995050768211
-4.560024563408752,0.5329730100692115
-4.5615271404525455,0.5347204106288832
-4.551713713962837,0.5282155890027952
-4.543610571740742,0.5230395567093812
-4.466838847625526,0.4680916601417392
-4.449474262453902,0.45626780570013964
-4.41882899032924,0.4348911365842845
-4.37452948094964,0.40363111607664437
-4.3264564163964785,0.3696729631542839
-4.240665511528133,0.30845800800232176
-4.375341924172726,0.40734319638146466
-4.332638347596655,0.37753122914242127
-4.2541621198428565,0.32186319065182767
-4.237716737516711,0.3112644334033733
-4.112822608878026,0.2220288181597991
-4.101644320480922,0.2153268862144476
-4.062241372517462,0.18820454267210993
-3.999167606320638,0.14395288330968944
-3.9739272816940967,0.12717151277914515
-3.9574961136320357,0.11679595617992009
-3.9350715688324778,0.1021462943559727
-3.919834204247069,0.0927685522154881
-3.933936103287077,0.10478756230750533
-3.8031254362597102,0.011720674124379075
-3.715932396280092,-0.04958993423147742
-3.698120921550606,-0.0604819843126663
-3.7506524419352596,-0.020327043165454726
-3.6286094200469945,-0.10674726440069551
-3.5807872383542896,-0.13929116208881223
-3.565570853313951,-0.14814924707411428
-3.5150401969060683,-0.18263436428402918
-3.4789694478445257,-0.2066367682343197
-3.5207755771365097,-0.17413608805803205
-3.522456972142877,-0.17082200202096454
-3.3411063739723543,-0.30038692884958085
-3.3700180181818062,-0.2774435329091497
-3.336396398101131,-0.3000017707889556
-3.196094366203743,-0.40009072331830686
-3.292977518826586,-0.3281474850072318
-3.14789890505047,-0.4319509891238607
-3.121231300929347,-0.44997070120790217
-3.1548470954420473,-0.4244895851667002
-3.162955544925952,-0.41777103289486917
-3.137132565439193,-0.43605858934385694
-3.1179067710761204,-0.4455770249322815
-3.114935617539814,-0.44436503269054717
-3.0499758447670766,-0.4879184794482414
-3.075353906813044,-0.46660789925212454
-3.08555423479282,-0.45625322861765627
-3.065646748359888,-0.46781705253574424
-2.977508949535122,-0.5287185786686298
-3.052995094578561,-0.4706314473205816
-3.023501291989025,-0.4884235671362234
-3.052261298712691,-0.4635644729438969
-2.969320556751117,-0.5195084060529686
-2.9970067153789115,-0.4948348987953831
-2.9474176547061264,-0.5260811096140102
-3.014345696480508,-0.47269722467034425
-2.9315711599888994,-0.5281105238917672
-3.0279607140408658,-0.4536327239181982
-2.8794914100505133,-0.5571634962172815
-2.904698004193136,-0.5350076299498546
-2.9929296301840282,-0.46739889556437486
-2.8968033144163843,-0.5338959413395179
-2.8930469777137926,-0.5336279615839338
-2.877863007761007,-0.5417311800063034
-2.9628900553241198,-0.4771492713643362
-2.951660686142256,-0.48230001626237906
-2.9740094362950558,-0.46292060240848587
-2.8504145986216196,-0.5491436904608279
-2.9511733009250025,-0.4722851289498977
-2.89310604770374,-0.5103392473408402
-2.892853723106656,-0.5062541162378339
-2.8737393548538703,-0.5156250819447734
-2.7828053975953897,-0.5771035024693214
-2.8475726715079897,-0.5255725989296304
-2.8117764367118987,-0.5471030133502107
-2.8240402152325434,-0.5339844173100513
-2.863424623604628,-0.5014066715128658
-2.793310846415439,-0.5486347099262924
-2.7795785989788566,-0.5552072250450134
-2.845963141015684,-0.5038054937715181
-2.8362653628569436,-0.5078186937421204
-2.776901220139383,-0.5478705576680685
-2.839775775229441,-0.4992281678204108
-2.717341951482452,-0.5849564721707601
-2.7438267747674963,-0.5623526975587386
-2.734890804026482,-0.5652534533113285
-2.7576255606360878,-0.5449166331481817
-2.79714827631677,-0.512106831553012
-2.7465125552763068,-0.5446272219102453
-2.7444288258881526,-0.5417702016942448
-2.660193999480572,-0.5985106481609064
-2.5859429303686174,-0.6480207402557875
-2.730101331166846,-0.5391855808871023
-2.65146801473543,-0.5922452491935248
-2.594220012213954,-0.6299834289604007
-2.6371059450068395,-0.595326844548887
-2.732129006717842,-0.5230529251367986
-2.6787022205607913,-0.5586741008419143
-2.6329369665030335,-0.5887734361858535
-2.6136885978476414,-0.5996789534366121
-2.650194384615469,-0.570011276108644
-2.685630659255758,-0.5409686828323895
-2.5988220488199114,-0.6004282446680004
-2.612873015809056,-0.5864895878060254
-2.594709870669308,-0.5957536863485436
-2.6093208424397787,-0.5810086066620502
-2.5405942764007214,-0.6265825926957039
-2.7332835281188093,-0.48240519850813
-2.6458025225142814,-0.5416063341244631
-2.5191865623672185,-0.6292651012293963
-2.646928498377897,-0.5324927015611155
-2.518053059424757,-0.6221059683767521
-2.471396730431999,-0.6522933086834323
-2.5257443629072514,-0.6093899249756635
-2.6290129134102864,-0.5311057758015085
-2.505695305870659,-0.6173426401150789
-2.5486517176193986,-0.5829689884792741
-2.4947675627745416,-0.6188361751324508
-2.4944692901641834,-0.6157152279382689
-2.6117319061453785,-0.527115893823774
-2.4352949876757943,-0.6514855516447292
-2.472247437446632,-0.6208486974238833
-2.4877451319829094,-0.6056687965957449
-2.4362470643056895,-0.6389557116559822
-2.454155546584916,-0.6218086589650866
-2.5028516624723594,-0.5822674888072177
-2.43567189468911,-0.6269235260673315
-2.471139871429741,-0.5971738396980338
-2.4692178582188444,-0.5946896268708414
-2.4467738987131837,-0.6072762153498124
-2.409830338398556,-0.6304605840652936
-2.383966058818557,-0.6457715735540271
-2.442894525289471,-0.5996639864711372
-2.508694396160486,-0.548574834580614
-2.3725225809334933,-0.6441152813563521
-2.363209936076788,-0.6474777623189024
-2.412734081151866,-0.6081229501599246
-2.3698804123519595,-0.6357241554799792
-2.366233377635441,-0.634748935022402
-2.3037096414435623,-0.676352684158159
-2.421747648153484,-0.586798942608144
-2.377305139541428,-0.6150307889810674
-2.2885283097380316,-0.6754157860369844
-2.3294966108534574,-0.6416381748771675
-2.2491055115936516,-0.6959697449344475
-2.482204289116792,-0.5227792398991297
-2.367419350164356,-0.6022190495905405
-2.2910701328777017,-0.6538598027797252
-2.328450476496944,-0.6230884286346439
-2.231661939407381,-0.6897277157226749
-2.290906804417708,-0.643253852645449
-2.2184363011796853,-0.6924577374732441
-2.221664616525669,-0.686730856095622
-2.2237056289456274,-0.6818276561555949
-2.284825889933969,-0.6340217660892529
-2.2570729303572916,-0.6506368099434326
-2.2236189702727387,-0.6713223033858383
-2.181006231580251,-0.6985824438494616
-2.1781892361382744,-0.6967968325993087
-2.2646396803411744,-0.630221982018414
-2.2126707581288865,-0.6639843618972466
-2.2058718797177317,-0.6649926942331658
-2.1579435720537155,-0.6958084317486372
-2.1795748909548935,-0.6762117946846088
-2.2373765243217427,-0.6303984033955365
-2.2579850343289736,-0.6117008720266736
-2.1307694598453897,-0.7003146845343906
-2.1585087328413186,-0.6766098070517349
-2.143358818155324,-0.6840233117901906
-2.2971110733038103,-0.5689528914260034
-2.1220372449294262,-0.6925014997104723
-2.1588157541917483,-0.6623185252944935
-2.1330928026979166,-0.6774315930421168
-2.1292917727260816,-0.6766498343580629
-2.0957761367361982,-0.6973176189504509
-2.1319278433780235,-0.6674391739670454
-2.0476548535152355,-0.7248482328139817
-1.9960587974967485,-0.7585281566946209
-2.076876574699883,-0.6960141485218776
-2.0971189570135493,-0.677479908573536
-2.095444165142986,-0.6748100692444589
-2.0838507215113893,-0.6794059010165078
-2.127039271164797,-0.6442366108547516
-2.0440160803227085,-0.700761686774392
-2.047477707358838,-0.6945384055097767
-2.080262357157885,-0.6671550960122022
-2.0406073686051123,-0.6923775456347164
-2.1224156020265004,-0.6294392120206916
-2.0213581943842747,-0.6992654302086696
-2.005160991527027,-0.707483793910204
-1.9478744929841414,-0.7455469628127942
-1.9496156167526013,-0.7407534625013622
-1.9651401010779568,-0.725838917890299
-1.9919514577580364,-0.7027537514998433
-1.9753280429947127,-0.7110446607364693
-2.03006441777021,-0.6675609724691066
-2.0043977809783895,-0.6823222062907074
-1.9910748627865626,-0.6881556381576043
-1.9942413845106646,-0.6819736329753531
-1.9504556014419745,-0.7099156524817446
-1.932038491993764,-0.7195020292681881
-1.926336599878226,-0.7198565689794053
-1.8934409609628686,-0.7400433684931653
-1.8510211998185764,-0.7671414734398039
-1.8987958793092934,-0.7288778476706578
-1.8985695911978684,-0.7254668966393868
-1.880675187626854,-0.7349597662745232
-1.884845243241095,-0.7284192887097453
-1.9442659085424594,-0.6818166129985935
-1.8468631058064309,-0.7489796738722455
-1.9423297341324643,-0.6761749089703459
-1.8309159598803424,-0.7533911329280417
-1.8382853790296834,-0.7444256112418217
-1.9022874054825083,-0.6941931055317324
-1.9038359452593119,-0.6893235745667677
-1.900349048946752,-0.6880180785297846
-1.8413691622009647,-0.7270046865356404
-1.8107426189894655,-0.7454466928797647
-1.867580775621082,-0.7003825426546852
-1.8143152641033002,-0.7353329774395665
-1.7688979741481092,-0.7645962210367153
-1.8176943383743396,-0.7255635476993045
-1.754413831032577,-0.767850828347725
-1.8376811825979282,-0.7038742866687
-1.7443866586561,-0.7679864240824279
-1.8038306689241705,-0.7212813421107729
-1.8429371326388377,-0.6892461225771007
-1.7304592979538762,-0.7672614371738735
-1.8182419180748537,-0.699838225187745
-1.8000348954115235,-0.7093345848334242
-1.8083185643911557,-0.699563497023078
-1.7095259266366079,-0.7675321360439167
-1.671245351925724,-0.7915089821443555
-1.770423811864801,-0.7158098415329034
-1.7735456221940946,-0.7097438566936763
-1.6468633010678562,-0.7979599259477947
-1.7458801966680237,-0.7223313097427578
-1.7614430462956792,-0.7073361982479
-1.5912394336847673,-0.8271550454300364
-1.7327452400867451,-0.7208228011578178
-1.6823324383246998,-0.7537750770268106
-1.7212421171940868,-0.7219564450362523
-1.6951016094224842,-0.7373121111138258
-1.6168910515921657,-0.7905281515475222
-1.6145576522672296,-0.7885808344554348
-1.644780954815005,-0.7630697138639506
-1.6254515742161757,-0.7734613450807943
-1.688897368157793,-0.7238178464199067
-1.5935395261336327,-0.7893745340242652
-1.5897208888819456,-0.7885204181824409
-1.5787572809353876,-0.7928372872971367
-1.6094867659621708,-0.766808561823352
-1.6906931908184037,-0.7042004977710402
-1.6622823062031715,-0.7210928544764376
-1.505008642719975,-0.8315923014839535
-1.651226707651791,-0.7217999145304755
-1.4763178985853802,-0.8450422350231377
-1.5730441000158557,-0.7711729573535431
-1.5862555077741787,-0.7579474101368315
-1.521369644682417,-0.801374835547494
-1.4804498146263767,-0.8273717192713176
-1.4555396873951298,-0.8417963121798014
-1.5556548432854889,-0.7654589373331404
-1.4948883369502102,-0.8058679783022411
-1.6225014914786904,-0.7095643905883475
-1.504415193575731,-0.7916038941706423
-1.4461369886858417,-0.8302588779835662
-1.4397621214904868,-0.8312111349930708
-1.5080993106948124,-0.7780349431373568
-1.5259673487629895,-0.7614801827414189
-1.3863994380650368,-0.8592354597804363
-1.382390572544365,-0.8585575588715126
-1.5626894397862143,-0.7241508163195024
-1.4624787926623992,-0.7933040691600816
-1.5318685259527711,-0.7393350593653002
-1.4793221349775243,-0.7738089497658195
-1.3968630401214688,-0.8298965924537859
-1.4435318715645997,-0.7922716618900641
-1.4165511375628432,-0.8080837307712956
-1.427652919352129,-0.7962617488099292
-1.4592588131607886,-0.7694874478606146
-1.4367438154686907,-0.7820858492733448
-1.4858985012392218,-0.742659669961023
-1.3637868963708342,-0.8275996878889418
-1.4603996838354982,-0.7537436717676721
-1.4322721200770434,-0.7705265946598111
-1.4879201649528098,-0.7265632504940346
-1.4192997419207234,-0.7728091305985687
-1.35523446343811,-0.8157799027553564
-1.4484831828187927,-0.7445203997022449
-1.3494566376395787,-0.8128859077325754
-1.4755665208651385,-0.7177998732617772
-1.4468270543456188,-0.7351317455953708
-1.4508725673969753,-0.7285855293310213
-1.28775024556916,-0.8433846006733029
-1.403600256607904,-0.7556628514533293
-1.3301684994146583,-0.8053226274320154
-1.3685012860105477,-0.7738222770027503
-1.413604981003441,-0.7373328725237833
-1.359912700228903,-0.7726066839787863
-1.368248863177689,-0.7629012366022903
-1.295516247324835,-0.8120190111043928
-1.3231746581816772,-0.7882837784649963
-1.2928338191192599,-0.806695166445762
-1.380257530009316,-0.739653015596545
-1.2763302128963114,-0.8115161455210981
-1.2430521193124087,-0.8321248590927847
-1.2755675513846663,-0.8049639570667959
-1.2247758928253818,-0.8382827118056958
-1.2840939851265856,-0.7917319189219897
-1.2530131942654499,-0.8107033635525335
-1.2827157659118937,-0.7855713920072946
-1.2645388391435322,-0.7951260940173784
-1.3591182321107886,-0.7229264116823765
-1.2554858466756573,-0.7945075446966048
-1.270124392389827,-0.7802297826745898
-1.183687602065718,-0.8393767322558645
-1.2114199293784969,-0.8155853123254216
-1.1873958114159588,-0.8293648773052434
-1.0738618730624536,-0.908163587512295
-1.2083964467543975,-0.8068507679096241
-1.152862218608524,-0.8435918893484491
-1.3517147045566145,-0.6956622328283112
-1.1908695668702638,-0.8088839091383649
-1.159746929990804,-0.8279366104465039
-1.145336188957084,-0.8349542909929185
-1.2673959560379857,-0.7428962216059699
-1.2024543383729966,-0.7866101262115254
-1.1784328761193061,-0.800560643198995
-1.1443429002754544,-0.8218666377053444
-1.1785569235175033,-0.7935328760722348
-1.0973701482347151,-0.8488894929554456
-1.0436908915593452,-0.8842924131269596
-1.1194636727552054,-0.8256940091701883
-1.082853586005861,-0.8486220530404582
-1.2046770158907734,-0.7566048634922349
-1.162512467945861,-0.783611405391479
-1.18113414357693,-0.766462061322674
-1.0751972285806684,-0.8397973430038527
-1.1356045774087498,-0.7924176130482867
-1.0304323181391586,-0.8652296838046661
-1.1464574985215885,-0.7775214505988159
-1.034358159911018,-0.8553754407789302
-1.1277076063565563,-0.7841568924536981
-1.121566531894772,-0.7851839800505246
-1.1238743373744462,-0.7800780951786227
-1.1033586991775644,-0.7915085710848987
-1.1622477460421357,-0.7453178021592197
-1.080313047436442,-0.8012189309955423
-1.0217377427181848,-0.8402137389473924
-0.9479919049851856,-0.8901722908100209
-1.120538533260417,-0.7613610436506978
-1.040113907379623,-0.8161033486141024
-1.0731460663002603,-0.7884902807737657
-0.9824581018245577,-0.8506335594099372
-1.0326229551489097,-0.8105674824827236
-1.0010441319708132,-0.8298144427837438
-1.0504075738799505,-0.7903777044083914
-1.0416748335142036,-0.793147359987795
-1.0641804369377785,-0.7733137209876126
-0.9800140284982438,-0.8309474234198315
-1.014195372515321,-0.8027338655057228
-1.0426266696745987,-0.7787546818520206
-0.9727882196522772,-0.8260937060817013
-0.9051860723434338,-0.871808410464975
-0.9149888006734683,-0.8613428500086476
-0.9717053236267763,-0.81680706208006
-0.9474246621107258,-0.830988082573531
-1.0029531336841986,-0.7871827297082503
-1.0284961964599617,-0.76509139727613
-0.9711539184317896,-0.8030830945286577
-0.8901389906006542,-0.8582263650988241
-0.9777935387020988,-0.7908494281250978
-0.9302249995993344,-0.8216973666705724
-0.8493142918938169,-0.8767657562072365
-0.9235156869844268,-0.8193231859931154
-1.0205470853348404,-0.7453675249513301
-1.0054934184974205,-0.7528420756692195
-0.8803574390926966,-0.8402022439326651
-0.9514203327062837,-0.7852579440746347
-0.9229587885056082,-0.8026032127538466
-0.8307816819868784,-0.8661939735323537
-0.880999013813629,-0.8264584200429018
-0.8937258698696994,-0.8138991232057592
-0.8949416398393931,-0.8096455366878812
-0.9351711699257307,-0.7770590179528415
-0.8825688401762175,-0.8117785127187075
-0.8132183588975631,-0.8586241745367573
-0.8193881151509109,-0.8506065440346325
-0.8341656951425742,-0.8362993441692467
-0.8197418462420883,-0.8430763761681205
-0.896523949891604,-0.7837245988051377
-0.8628502373637824,-0.804498935826962
-0.8164626826653981,-0.8345516809714378
-0.8666307827881291,-0.7945297601081337
-0.8912393667268685,-0.7730845857049903
-0.9161286750202395,-0.7514029348835469
-0.9277530065905676,-0.7394634410722848
-0.7558104584249673,-0.860811353851298
-0.8277743445140969,-0.8051743060399522
-0.8053951519801783,-0.818004310159026
-0.8014781515162721,-0.8174771656715263
-0.8289147350240025,-0.7942145387527825
-0.8291403451988788,-0.7906784181703223
-0.7923323156049146,-0.8139576871245786
-0.8235688907166668,-0.7878628189116662
-0.8159968246062251,-0.7899145587892282
-0.7197804228154998,-0.8562867883379371
-0.7744956138339562,-0.8130253592597032
-0.8524970558213831,-0.7528785708104019
-0.7033657782091818,-0.8575750561114507
-0.739379842693614,-0.8278208495748547
-0.6787805327498999,-0.868267017533188
-0.8181983041017739,-0.7635025167178929
-0.6274410981399748,-0.8983371784968065
-0.6569806788157034,-0.8733655763343807
-0.6637348623751584,-0.864955341119801
-0.7106656696988716,-0.8273671932983319
-0.7008268726628977,-0.831060222435147
-0.6870260684194955,-0.8376196746910135
-0.6843949501538241,-0.8361507020068785
-0.7286591452606571,-0.8006450354718296
-0.7525655397927091,-0.7798916548795458
-0.5752575005238698,-0.9052222541841757
-0.5929950325446126,-0.8889435714404013
-0.6008105417887394,-0.8798731397394682
-0.6947572207957274,-0.8082357032027868
-0.6547937408910693,-0.8338164702484533
-0.6829652020685975,-0.8098762347923982
-0.6265866169624484,-0.8473342963383214
-0.5222507202881315,-0.9195375305792647
-0.6419917981802936,-0.8291488437542152
-0.7280059954101256,-0.7631729157381836
-0.4849862112837929,-0.9360036658602792
-0.6049383237572772,-0.8454057397591607
-0.6281381836343025,-0.8249768657031677
-0.7105727703866712,-0.7615975749650842
-0.5707065502142332,-0.8595199157221376
-0.5941366803220429,-0.8389554408164593
-0.6151185351283486,-0.8201601997375606
-0.6377979005766615,-0.8001340303334761
-0.6135273586913541,-0.8142582192118241
-0.600500050628782,-0.820180670981673
-0.7347012910957499,-0.7193085470279915
-0.6203089382258334,-0.7988314504961136
-0.6866514967069641,-0.7471760868029191
-0.550646587547066,-0.8424781612396706
-0.6289494425221706,-0.7821462552895491
-0.5556303084093732,-0.8319703283620022
-0.5670317786713773,-0.8202075278210642
-0.6363438582744563,-0.7664237551361717
-0.4689828662053055,-0.8844266807329337
-0.5221596500877874,-0.8423261869345086
-0.6155945603788509,-0.7710123318618575
-0.5796850992063852,-0.7935450879225736
-0.5723573179490605,-0.7952925044920393
-0.5227046168378836,-0.8277951911259239
-0.5361527693557842,-0.8144734093350602
-0.4612617438815598,-0.8652430140757321
-0.5903743730330223,-0.7680136123699078
-0.4626706502757737,-0.8571367092974163
-0.5286046926961158,-0.8058013657279186
-0.5723977265194437,-0.7704712706808222
-0.49469076255407046,-0.8233649429578768
-0.4870394344294384,-0.8254487230460101
-0.4745823360247352,-0.8310173377589295
-0.4750178667374106,-0.8272069489315416
-0.46148026236040696,-0.8336035042114586
-0.4764142376357952,-0.8192792773518595
-0.4577069016247798,-0.8294234054709526
-0.38612663389915575,-0.877873306132178
-0.41960355256918613,-0.8500880735479139
-0.5183672231167434,-0.7749757862597402
-0.5294811606812868,-0.7634112038625953
-0.5050732977137093,-0.7776718493710896
-0.4485891005979875,-0.8151423012958179
-0.4373238495001989,-0.8198402134038695
-0.39291848813074814,-0.848528772060077
-0.4025680664784757,-0.8380501908856326
-0.35335142669263514,-0.8702759095723254
-0.4705627127830038,-0.7816511477105801
-0.4416048023897719,-0.7991845202584971
-0.4915881450770087,-0.7593704230901083
-0.46594691536526084,-0.7745291656487534
-0.36601345093452026,-0.8435351175209311
-0.4041747647886533,-0.8123828794480699
-0.2864128882261593,-0.8944124030533827
-0.3691343992715742,-0.8308620489263762
-0.38417463587679856,-0.816476941915946
-0.39772053670059865,-0.8031130297719234
-0.3008388769606881,-0.8699763679312449
-0.32916802361736613,-0.8458714585259726
-0.41090884224050916,-0.7830799453785608
-0.37048087793195783,-0.8088932889527548
-0.32838736945461905,-0.8359992905458845
-0.3602493213209469,-0.8094535011754322
-0.3181058883297413,-0.8365982324959508
-0.37597471783236736,-0.7912188247140285
-0.3545250566519426,-0.803360003612259
-0.3035078874535899,-0.8370173401600728
-0.3244625899961102,-0.8183790573678135
-0.353154884228497,-0.7941802865807897
-0.29553739125012074,-0.8325521724653252
-0.2940256794309779,-0.8302445905133096
-0.3156860991670225,-0.8111082547049296
-0.4236261175684624,-0.7292671712434181
-0.3137260461214293,-0.8055609416085459
-0.310800174815749,-0.8041163319262522
-0.3531698254656183,-0.769841353003236
-0.2607461487507255,-0.8333272114973861
-0.41925611557869735,-0.714744955805463
-0.3026298628783587,-0.7958238378418647
-0.25165239642262527,-0.8292938975703665
-0.2583860693620823,-0.8208993867154473
-0.21385953840853117,-0.8497907713261081
-0.26350905947754255,-0.8103114678238308
-0.3596038538462708,-0.737196382380282
-0.2546991273342044,-0.8099415865550413
-0.29344234610997355,-0.7784868041970336
-0.2622487461377354,-0.7977340247021986
-0.26330935662576344,-0.7936176508567814
-0.36478590402919236,-0.7165338757117443
-0.23210366644635913,-0.8094077316760303
-0.1731377663503521,-0.8486743747722516
-0.20214402827404776,-0.8240828149084182
-0.29151755514716476,-0.7555867081449327
-0.17654672894682913,-0.8354144436593368
-0.16855458140905566,-0.8375286008984721
-0.24090249291167087,-0.7813915707159255
-0.20278985416211442,-0.8053681166798243
-0.2110372811532391,-0.7957976612680098
-0.23548726572808937,-0.7744404598577257
-0.20569657717690437,-0.7925854529411279
-0.161018785716212,-0.8215314051726044
-0.1587743093080878,-0.8198326564108155
-0.23054190534505417,-0.7643890264844595
-0.18986272932634363,-0.7906756956062159
-0.24732304970328925,-0.7456775365744588
-0.16232415253935023,-0.8041231116839305
-0.22630752504270102,-0.7544346079608018
-0.13832221674690243,-0.8149738475505856
-0.12228308906172349,-0.8233106180122546
-0.10238747867127564,-0.8343205014704829
-0.2141364787251444,-0.7498150780984685
-0.16362245320524266,-0.7829506925337003
-0.14934345626386422,-0.7898076572425988
-0.07074618101040782,-0.843232735454932
-0.17711551535040942,-0.7624769178374995
-0.09538897798370084,-0.8181450794799265
-0.16436626475701377,-0.7645315755277347
-0.19241669866144145,-0.7405860695162503
-0.14122512929101252,-0.7742835368313652
-0.14391095722474317,-0.7688569002936222
-0.0035017477980049715,-0.8674212712331907
