PC1,PC2
-3.3987063017023984,0.10623876982859377
-3.3764970316161915,0.09760639028148395
-3.3546113366814088,0.08921580369906863
-3.331999427280923,0.08042834173537451
-3.309103696266531,0.07149924847744356
-3.287404322740663,0.0633029044148027
-3.2659186567992524,0.05518756355376116
-3.24387915192519,0.04678236355028832
-3.2223333092435316,0.038666259263749295
-3.2004626023560743,0.03039594392335422
-3.1791699313368555,0.022499597305768074
-3.1578523471058055,0.014559491380060312
-3.1370723915932834,0.006934200769891611
-3.1157279939648164,-0.0009398974762174624
-3.0946061000344622,-0.008717961574524131
-3.0734135192965244,-0.01650942212687788
-3.0514859036682775,-0.024688400435970023
-3.0304887542234065,-0.032333568889998984
-3.0098081665749747,-0.03978366920746533
-2.9892213598472313,-0.04715605064970867
-2.968389109170859,-0.05465487373646909
-2.947271865253117,-0.06228581931240933
-2.925440410236148,-0.07029410832611886
-2.904222513623465,-0.07795567477056652
-2.8835618978929185,-0.08528274277543478
-2.8628766218172332,-0.0926078664041484
-2.842571803405386,-0.09967120406014778
-2.8217976189935943,-0.10702316634291396
-2.800407723125244,-0.11465778789150659
-2.779467806241784,-0.12203767216348048
-2.758678016606128,-0.12935690939479702
-2.737540434543253,-0.13682524583704112
-2.717799200233212,-0.1434969639082648
-2.698551628115581,-0.14987958626256284
-2.679065372537607,-0.1563876291175136
-2.659399673308759,-0.1629706819427487
-2.6396040474628695,-0.1696175417524148
-2.619793729012956,-0.17625693504476306
-2.5995931510497785,-0.18309420218689174
-2.5788815290525973,-0.190186100067774
-2.5579787494975923,-0.19741113265933982
-2.536945124564793,-0.2046447597460231
-2.516791874243135,-0.2114178913677572
-2.4967018661766693,-0.21808329689013042
-2.4776071450626667,-0.2242333411658036
-2.458690930668758,-0.23025872836632125
-2.4399637269213286,-0.23611687150791202
-2.4210705682874414,-0.2421029828489604
-2.4017370281161585,-0.24830593990393615
-2.382357368366486,-0.2544705532540963
-2.3625271064716227,-0.2609032381436354
-2.342346739346517,-0.2675203471599692
-2.322225266048225,-0.27407906479517075
-2.3029562936221764,-0.2801498896313673
-2.2832683300870062,-0.2864446635458989
-2.2643232222719174,-0.2923122882142946
-2.2464707294244985,-0.29756035865899694
-2.2278638711948333,-0.3031992222644545
-2.2100708145004466,-0.30838179044063013
-2.1916084015418105,-0.31391685241930856
-2.1725074238511155,-0.31978871174035167
-2.1532961717070043,-0.32570469492180526
-2.1348667579385294,-0.3311705703290814
-2.116315325357813,-0.3366843518112277
-2.098065855085456,-0.3420492831745196
-2.080262780110621,-0.3471016548817779
-2.0621978850813543,-0.35232494632454664
-2.0448031233392236,-0.3571484947775813
-2.0282523253633253,-0.36148343164875907
-2.011287236830264,-0.3660309176859987
-1.9942705086629715,-0.3705798859315948
-1.977151727617549,-0.3752200584956907
-1.959175949392671,-0.3802650429452359
-1.9407342652873687,-0.3855484473399727
-1.922457055051267,-0.390770690360633
-1.903883390533544,-0.396137476926603
-1.8854189947334516,-0.40138119656300325
-1.8670275865148684,-0.40661171416912384
-1.849488679168528,-0.4113543389762386
-1.8326876132198104,-0.4156182330818293
-1.8167941844899296,-0.4194268439796541
-1.802076924899665,-0.42255945364880265
-1.7863543236408161,-0.4261892161259952
-1.7713637525039754,-0.42945082406082463
-1.7557316622489385,-0.43300802665103383
-1.7390978201536158,-0.43715015838389454
-1.7224454732111754,-0.4412970934750721
-1.7055400657351039,-0.4455156208743623
-1.688537299791921,-0.44978399872467284
-1.6715468205338,-0.4540414834731488
-1.6543440704672412,-0.4584036844543884
-1.6379120437187238,-0.4623361795683407
-1.6217162945115726,-0.4661248945624743
-1.606095121053151,-0.4695898455153881
-1.591481836762993,-0.47248218044454293
-1.5761482101865507,-0.47576949964775356
-1.5611247004490103,-0.4788164101830535
-1.5461135078484378,-0.4819067701424899
-1.5298296211871323,-0.4856451206482466
-1.5141247579598145,-0.4890940108847799
-1.49824891938264,-0.49258933391017573
-1.4821956970909123,-0.496170045674259
-1.4657610357105275,-0.49995798891266335
-1.449803937594398,-0.5034799994116094
-1.4338098924480727,-0.5070109586362435
-1.418223889244939,-0.5102689364253106
-1.4035481577353455,-0.513019898370736
-1.3890345811509843,-0.5157150699027377
-1.3738528137888997,-0.5187422900870928
-1.3586669265541573,-0.5217487527346194
-1.342650163572102,-0.5252100732457105
-1.3262710086747438,-0.5288667109854308
-1.3098419907608854,-0.5325265708602285
-1.2930133810348297,-0.5364364003736122
-1.2761715031988983,-0.540302568490445
-1.2604002753640011,-0.5436041904234838
-1.245785817371808,-0.5462037905676105
-1.232286864215625,-0.548213994892677
-1.2189778100147919,-0.5500578251221853
-1.205711840172142,-0.5519050197449122
-1.1920673551750727,-0.5539463060029793
-1.1768831131846458,-0.556825013342523
-1.161628467705236,-0.5597257559778093
-1.1453623555111334,-0.563171246212646
-1.1292105263571093,-0.5665452509732876
-1.1129689632221598,-0.569944566433681
-1.0964230380008197,-0.573504326348978
-1.0810072859085607,-0.5764577683917798
-1.0667904935673764,-0.5786817291203129
-1.0527762694420868,-0.5808206999833738
-1.040111156626648,-0.5821939310622807
-1.0276726126190994,-0.5834131544334602
-1.0146386125486404,-0.5849969281109889
-1.0007945057590724,-0.5869466542363597
-0.9858474764190139,-0.5895434298310361
-0.9714509674728181,-0.5918067281300102
-0.9562752042435038,-0.5945289674686188
-0.9417103040399711,-0.5968475318219112
-0.9277557611288405,-0.598853828558454
-0.9134118165614065,-0.6010045265821662
-0.9000669711895407,-0.6026275934835569
-0.8876824952243606,-0.6037002841063656
-0.8754199572373509,-0.6047312920296827
-0.863101048612252,-0.6057208395476629
-0.8509738521530742,-0.6066300493779794
-0.8381714272502278,-0.6078936441180218
-0.824814275105858,-0.6094462280371274
-0.811090611173525,-0.6111733716480352
-0.7970031308317398,-0.6131320273668053
-0.7831489109811471,-0.6149063582697255
-0.7706262485661952,-0.6159199647192232
-0.7584137638939455,-0.6168018475527405
-0.7468048394329674,-0.6172881874321926
-0.7364990241303706,-0.6170485169284736
-0.7263535871352816,-0.616751316084615
-0.716186690906941,-0.6164177159120968
-0.705110670301562,-0.6165762518175104
-0.6928815989806362,-0.6173708551011912
-0.6799788168261439,-0.618537332950397
-0.6660141869251905,-0.6202832799923712
-0.65225763915504,-0.6218744573005015
-0.6394814893897363,-0.6229578985827364
-0.6268782513427628,-0.6238972587835213
-0.6146875333761599,-0.6246522838467298
-0.6025249115632406,-0.6253346600337376
-0.5916721593969816,-0.6252900046937045
-0.5811714854222787,-0.6250475734154614
-0.5708443586080761,-0.6247076347034062
-0.5600077053699725,-0.6246398163859034
-0.5494264011575495,-0.6244406922736497
-0.5379679052758398,-0.6246731740582739
-0.5257521443886115,-0.6253339774133988
-0.5135273040691478,-0.626001172873061
-0.501098125056993,-0.6267815722266733
-0.48876478076091184,-0.6274646775182676
-0.47569944293566646,-0.6286002338334044
-0.4630090365774718,-0.6294838761337853
-0.45021806449935414,-0.6304218698825063
-0.4377170452221915,-0.6312005915006895
-0.4264572930314039,-0.631300445385062
-0.41520160595039735,-0.6313423257095172
-0.40337750475962314,-0.6317446717648695
-0.39148182231146916,-0.6321295903557161
-0.3794597969336445,-0.6326361383104083
-0.36750164311224726,-0.633051579858178
-0.35535143728323026,-0.6335693321980774
-0.3428432872241747,-0.6343167055386087
-0.33051274943540015,-0.6349085978854112
-0.31907051837352124,-0.6350484824284569
-0.307101427668078,-0.6354747995294153
-0.2947001404076845,-0.6360807463212176
-0.2824492637136899,-0.636634684914052
-0.269871740055227,-0.6373111406788117
-0.25720070062464984,-0.6380795195449309
-0.24541295359850798,-0.638344309151907
-0.233383568725898,-0.6386933165725641
-0.22150370611082817,-0.638989445830898
-0.20987215485549976,-0.6391766055518601
-0.19893885735194805,-0.6389157619776502
-0.18887095239598864,-0.6381483636242811
-0.17832399701757484,-0.6376837508805463
-0.1675571220335735,-0.6373240055500763
-0.15718245521318683,-0.6367286459876531
-0.1466635151543781,-0.6361976077430908
-0.13619876837042402,-0.6356195780296707
-0.12476064921846051,-0.6355624674243914
-0.11384057542639502,-0.6352395205918652
-0.10234637509587204,-0.6351795423781375
-0.09056721197588351,-0.6353060291795619
-0.0789656977190209,-0.6353613314684373
-0.06777131278552485,-0.635118393787625
-0.05749628511873233,-0.6343920021138272
-0.04766444549664999,-0.6333575517813165
-0.038757835320689514,-0.631837756348598
-0.03049735783986097,-0.6299872357683857
-0.022459889790529746,-0.6279492736718103
-0.014157111115345799,-0.6260780934663545
-0.005316869613318214,-0.6244522943123441
0.004148126184673365,-0.6231998430098525
0.014659475791234975,-0.6225114668009949
0.025436771465816386,-0.621943298835627
0.035590540995012084,-0.6210228861598213
0.04503570645582788,-0.6197412253796073
0.05468031985473821,-0.6185163228877294
0.06391945698014387,-0.6170994675604602
0.07307567537578663,-0.615579591580557
0.08161157487885859,-0.6137119718875286
0.09006007751499188,-0.6118299778398487
0.09895836893336332,-0.6101576753754567
0.10733452557109956,-0.6081859516946528
0.11526828935705016,-0.6059589839267934
0.12334398312649385,-0.6038153550869106
0.13086763889198136,-0.6013557386071084
0.13933911837146815,-0.5994198555749691
0.1489049832954236,-0.5981317407950018
0.1589302830710562,-0.5970424320194598
0.16848887563240697,-0.5956918426822684
0.17798740888042527,-0.5942624168137899
0.18803619737373678,-0.5931806724671437
0.198077078062267,-0.5920830272109174
0.20788460514365517,-0.5908547416738651
0.2172353927518694,-0.5893706977163338
0.22684711824658416,-0.5880284895024741
0.2352896940975975,-0.5860270509328777
0.24344587038311258,-0.5838628603793053
0.25101600987966244,-0.5813624847283726
0.2588429917010249,-0.5790003137871653
0.2667514920689823,-0.5766805800485723
0.27451752012721065,-0.5742703964946374
0.28286932596678105,-0.5721806483089804
0.2911575131166197,-0.570045497400678
0.30023991230216257,-0.5683476167885683
0.3094926513953926,-0.5667427426129609
0.31919047871891226,-0.565336160108354
0.32953646208104836,-0.5643342204640013
0.3392873292219828,-0.5629897036177505
0.34902413306012214,-0.5616360335963843
0.3581057309118209,-0.5599152923678059
0.36640193715241665,-0.5577479232184895
0.37460995747409154,-0.5554834111876583
0.3821973067796207,-0.5529090902496513
0.3900154074297383,-0.5504686774734897
0.39819939056657205,-0.5482194440815816
0.4055979820923097,-0.545523582768931
0.4136101946863802,-0.5431751020164829
0.42149961758624854,-0.5407015120467387
0.42916707911424495,-0.5381389988165598
0.4373402931761197,-0.5358613826670192
0.44557832186615676,-0.5335952718643001
0.4535293155485225,-0.5312129827252524
0.46218633534768466,-0.5291708210008713
0.47025848998533964,-0.5267829653740771
0.4791562531811653,-0.5248558453819463
0.48735449174085016,-0.5225738693899346
0.4945407455705794,-0.5197156463402252
0.5011415980535164,-0.5164746645455083
0.5080162739573544,-0.5134241344298274
0.5146705122403518,-0.5102372374427193
0.5207803613165453,-0.5067345039961948
0.5272657773019642,-0.5034371109167806
0.5334102544643963,-0.49993795523527673
0.5402489829328799,-0.49682948727996407
0.5472246191612233,-0.49377655062032694
0.5551437002232895,-0.4912523552160904
0.5633679690165674,-0.4888870763124578
0.5717863254428284,-0.4866381180033023
0.5802357567198756,-0.48439621731259586
0.5887936919735304,-0.48217022645383606
0.5967995587713251,-0.47968259048113043
0.6047949216427311,-0.4771523675246634
0.6124988322731042,-0.47448592747789553
0.6196310910889757,-0.471508863228904
0.6264763453490805,-0.4683612781176102
0.6335077794373913,-0.4653141126912159
0.6395102476996632,-0.4616384532378082
0.645454938999718,-0.45797362469495145
0.6513656315147693,-0.4542885986946355
0.6575812284424363,-0.45077112803661257
0.6643210505389676,-0.4474883573006164
0.6707826337414843,-0.444104439174496
0.6779630659311358,-0.4411086064074772
0.6859116496281792,-0.4384914048628033
0.6938174079746623,-0.4358933174404313
0.702641370130421,-0.43379375820052846
0.7110593198274023,-0.43146518128262684
0.7186508353214027,-0.4286773966843582
0.7263526314097475,-0.4259037819913078
0.7335474971958023,-0.4228847329778888
0.7405026010100072,-0.4196960877338339
0.7478616512057312,-0.4167767928913791
0.7551758770183779,-0.4137783058877017
0.7626645078484835,-0.41093079888044654
0.7692868639630746,-0.4075476531021906
0.7756500588089049,-0.4040209316535368
0.7824755819887231,-0.400760498574289
0.7898496142480083,-0.3977951444176225
0.7975772179979863,-0.39503446511413326
0.8050160405744646,-0.39210500487506317
0.8130875313926164,-0.3895348394418994
0.820846209993376,-0.38678121775686763
0.8287541213921382,-0.38411906703105275
0.8367279947355563,-0.38148330141778564
0.8442041164658156,-0.37852485509843964
0.8513723793973199,-0.3754400561237958
0.8578100732938138,-0.3719390010048347
0.8640888883228746,-0.36835736050550577
0.8706429878598225,-0.36491807008327165
0.8767292390069408,-0.361172665378459
0.8828057752796319,-0.35746744221676546
0.8885683277074714,-0.3535882716082545
0.8952277239682223,-0.35016039002063987
0.9022034230177828,-0.3469118268405126
0.9095907233869442,-0.34390281128729605
0.9170510051966796,-0.34093695171955823
0.9255904741134671,-0.33853491955275644
0.9346071541709262,-0.3364367549313661
0.9432345561399429,-0.33408616196180413
0.9516062569596953,-0.3316421980034448
0.9598320010392514,-0.32908196811890594
0.967549673640969,-0.3262314701930698
0.9745936354091069,-0.32300909770172115
0.980445280487543,-0.3191363381457592
0.9866598598075074,-0.31546600670581476
0.9919304581084707,-0.3112298691678695
0.9980435833996375,-0.3075060562429603
1.0051215500937227,-0.3042739272538563
1.0125973076713095,-0.3013178964008258
1.0204876452655902,-0.2985358219169704
1.0285386078931364,-0.2958869354127282
1.0363999305729683,-0.2930874245419985
1.0435095771081069,-0.28987012204968
1.0509850756780705,-0.28689834146756604
1.0588549354639134,-0.2840981118139843
1.066636257207259,-0.28123867408483677
1.0743049794123023,-0.2783596954898028
1.081116223015481,-0.27496010906997764
1.0871749021651027,-0.2711436009919268
1.0937029534556042,-0.2675857635854428
1.100011714441763,-0.26390643907323935
1.106534781861709,-0.2603458405961698
1.1139640254135055,-0.2572886269288061
1.12077526901668,-0.2538890405089889
1.1278354532808321,-0.25058180393410573
1.135637598815261,-0.24773254052392643
1.1440665708638496,-0.245186338286458
1.1523618362644579,-0.2426190597058237
1.1599004721017359,-0.23957688590702989
1.1673704749268188,-0.23654089084098628
1.1751662364075035,-0.2336282829102292
1.1826749628805222,-0.23059949664313625
1.189538451108199,-0.22720916131000352
1.1967877573048153,-0.22402104964344835
1.2033027510283076,-0.2203751159926918
1.2094281083988323,-0.21654464275492283
1.215360235993339,-0.212651321485282
1.2210168505242216,-0.20854555788350918
1.227069855755421,-0.20465530896780942
1.2334556329971944,-0.20093517201555167
1.2398930255622371,-0.19724090584240805
1.2468660050795042,-0.1938773991376631
1.2537616547278254,-0.190421401729202
1.2612873015502877,-0.18735726297192964
1.2683612232220294,-0.18398578433879584
1.2757778541935567,-0.18084428233623154
1.2825087709650485,-0.17731137382461593
1.2894115513952582,-0.1738240281385111
1.2959475548889523,-0.17017632698671215
1.3021285562568528,-0.16631771005772236
1.3081770530561467,-0.16237416545454
1.3141036180182053,-0.15835898419666597
1.3208243950159746,-0.1547810732349797
1.3269682146570179,-0.15087336928046097
1.3326201244124192,-0.14669921825306056
1.339049801292734,-0.1429471553951273
1.3452229818308743,-0.13904890697672637
1.3518508662168292,-0.13539240717645135
1.358992694260043,-0.13202806652469815
1.3663010499678494,-0.128744462433811
1.373864471382745,-0.1256008029793551
1.3806732927187182,-0.12202621206432536
1.3864560417109804,-0.11789060948724299
1.3927793615260218,-0.11408852744913321
1.398740665860303,-0.11002880480568082
1.4040148010484899,-0.1055958232999258
1.4091614155386218,-0.10108067519055992
1.41434113436396,-0.09661654845720526
1.4200793988148495,-0.09242372682334839
1.4255965902027201,-0.08814111196570877
1.431253077099395,-0.08389010340014703
1.4373103031247583,-0.07990394423889428
1.4430811600365305,-0.07570069056769567
1.4483198839746572,-0.0712468360648882
1.4543077122468149,-0.06715969853873983
1.4608410952123152,-0.06340884262214576
1.4667632387174796,-0.05931663509696135
1.473014953121341,-0.055360084582699434
1.4787107868262497,-0.05112961907885759
1.4842626932753777,-0.04682685140640512
1.4897020306381064,-0.04245020034210355
1.4949546458464054,-0.03796601870551404
1.5005740318502954,-0.033672146489803004
1.5060966886883076,-0.02931180413064248
1.511337646512787,-0.0248001096997736
1.517134410090292,-0.02062158017795683
1.5224349153537815,-0.016127268865022623
1.5270300238017087,-0.011276210444992536
1.531959970337486,-0.006554931264773175
1.536407086419856,-0.0015735971162085655
1.5410497146293658,0.003255221558651337
1.5456094241091007,0.008187060886132929
1.5500796767855707,0.013122895799855277
1.5550557124478357,0.01782817615892511
1.5606371092500666,0.022164042061409525
1.5659661052718177,0.026642462490431798
1.5720784572792983,0.03068826480105953
1.5780938272542213,0.034846240939434905
1.583921556313938,0.03905653516075809
1.5891535641621817,0.04361717546230752
1.5933075948839095,0.04872610540812804
1.5981116191658025,0.05354081747236909
1.603143723724755,0.058189057529480184
1.6075063061277697,0.06325922565318974
1.6122458799341721,0.06808785853056921
1.6165864850886842,0.07315312678377865
1.6206266273749015,0.07839030019606842
1.624938846916191,0.08348962452857615
1.6292252526549131,0.08857193029544515
1.6340763595171992,0.09338967869728206
1.6386114164573644,0.09834104182232235
1.6433766502037497,0.10322060818980859
1.6485575746904884,0.10782704194123967
1.6538995067859705,0.11239256504497082
1.659427871576353,0.11681196477952514
1.6642587778078581,0.12162655323756928
1.6693401179994765,0.12634189293571346
1.6734612789870527,0.13156256321909554
1.6781122235524168,0.1364836611055726
1.6827332648944644,0.14142132541555286
1.6870591166983007,0.14656672661092796
1.691858689071401,0.1514041224165129
1.6964817964907084,0.15638211945010388
1.7010254148478516,0.16135858992876084
1.7064638171015796,0.16587339261811018
1.7111141628176147,0.1708322133381204
1.7162479135254118,0.17546886768547076
1.7219706797192789,0.17983492819320918
1.727538662607393,0.18427794304736606
1.7336495352622447,0.18838206640188165
1.7392823084675526,0.1927891873384422
1.7452422405116472,0.19701233768971585
1.7505443016427102,0.20159994935812675
1.7552535654965133,0.20652476726775762
1.759593104168598,0.21159869191129568
1.7631059557710063,0.21717752791947822
1.765796468732114,0.22321194057407653
1.7691955796206669,0.2288551511690668
1.7730306000503706,0.2342228237073392
1.7773139159631886,0.23938770357731298
1.7827792975060104,0.2438990796821503
1.787787304133483,0.24861964055983304
1.7929545417519723,0.25329755086309075
1.7983111664514893,0.2578705404841534
1.8033476518081297,0.26261072981755507
1.8089657567203705,0.2670347728075588
1.814900769411701,0.27127172851175185
1.8199407514806951,0.2760460096447454
1.8253468445921328,0.28055901913844267
1.8306611985491918,0.2851656916602181
1.8358529913677715,0.28982738114424056
1.8408386688759435,0.29460053459551355
1.8456372782470338,0.2994732377683101
1.8503241825296288,0.3043963057255598
1.8545748251474872,0.3095569769335635
1.8589949193641573,0.3146237717417008
1.8639512421161628,0.3194363346842835
1.869361954945487,0.3239441676410875
1.8741490789653676,0.32880490329925455
1.8790326731435028,0.33361491854305597
1.8840913077812669,0.33832052743806224
1.8881994780894038,0.3435716484614227
1.8926779481176257,0.3486115513465743
1.8971634619527262,0.3536590719295533
1.9009022835136882,0.3591216230635353
1.9052160268060196,0.3642683910070473
1.9100741836161257,0.3691237110619174
1.9142501551506967,0.3743495289085122
1.9186576975337366,0.379413012592354
1.9229870217389669,0.38456811701655047
1.9274180832915824,0.3896783787974648
1.9316568033770514,0.39485235857361917
1.9361274464345664,0.3999019389929695
1.940338958675214,0.405149437608677
1.9447615396449258,0.4102283686605933
1.9497074574746447,0.4150717298271253
1.9553314345663066,0.4194938817099037
1.9600826981258508,0.42443628578753584
1.9646741257041112,0.42942910931791906
1.969244193305998,0.4344691720098585
1.9734296145664172,0.4397209671734392
1.9779580345861505,0.4447813785033398
1.9819713393211538,0.45012444017669834
1.9857844009251606,0.45557707471007786
1.9898973526193355,0.4608105724457911
1.993297641276279,0.4664932458010222
1.9964305775410789,0.4723267568945367
2.0004687954879135,0.47762605925977436
2.0042006783870443,0.4830991578913307
2.0077713939266797,0.4887125553898813
2.012373412406344,0.49368652251632655
2.0170036506075437,0.4986958678275706
2.0218617162191084,0.5035844448159609
2.026854623513272,0.5083771577850649
2.03164176147966,0.5132893155721533
2.0358044849917922,0.51855284810631
2.0389625265884708,0.5243844956669081
2.0423668377785944,0.5300912295372908
2.045772642267856,0.5357910644927053
2.049021022835737,0.5415896324752291
2.052190549783625,0.5474332475504567
2.0564576694288057,0.5526245933762154
2.0606667896969877,0.5579051545016765
2.065140943413355,0.5630402488495239
2.0701753201161224,0.5678221395343699
2.074892252854519,0.5728281823476187
2.078977658526796,0.5781486862458525
2.0836766852673962,0.5831218095838686
2.0876100030124225,0.5885762202445755
2.091151019477887,0.5942125606022106
2.094548996996447,0.5999220730918302
2.097585211900935,0.6058435225025101
2.1001896066850083,0.6120069249807429
2.1037825844563858,0.6176253754100112
2.1076071330762263,0.6230814916765204
2.1115935776136823,0.6284975672586961
2.115103883381038,0.6341433807011034
2.119662325715634,0.6392568129317961
2.1237991685376163,0.6445609724045964
2.1273737222959426,0.650178002816795
2.130981127522775,0.6557897155372518
2.1345366584187206,0.661443048765913
2.138527279351943,0.6668492699387704
2.142536053008708,0.6722127529473615
2.146336422862997,0.6777474134098218
2.150456365422976,0.6830975964765642
2.154538749821545,0.6884345431921073
2.15865078457674,0.6938006271684201
2.162424773991279,0.6993009913818709
2.1663034551393325,0.7047977156390086
2.169302304002467,0.7107478244737085
2.1722100187014854,0.7167838274581544
2.1753232132687534,0.7226617928277236
2.1782010247444568,0.7287143622356815
2.1808190395092093,0.7348639336663825
2.1845781077639885,0.7404269236175518
2.188590434656212,0.7457938864795787
2.192316934761072,0.7513708329641714
2.196840570835867,0.7564973693135747
2.2006796400271287,0.7620004324063172
2.20518591243036,0.7670869383931147
2.208518945769136,0.7728662597247941
2.212178601761413,0.7784986753137719
2.2155218618489245,0.7842567247752048
2.2185871725019397,0.7901545144236374
2.2217800343049214,0.796024479994439
2.225006006584048,0.8018733781444363
2.2280041210009007,0.8077887020913065
2.231448470964538,0.8134908546014601
2.2347644180621886,0.8193042577070613
2.2380371938266386,0.825090565839611
2.241828903259847,0.830611907708268
2.246559263858856,0.8355622236987508
2.2505183022905024,0.8409799683900715
2.2542439628040434,0.8465039647914496
2.2586925740073465,0.8516661987549861
2.263138773150747,0.8567801191441656
2.2671921409702342,0.8621429880280675
2.2711528508745684,0.8675443074507153
2.275534777716033,0.8726626222993382
2.279773955070119,0.877892702076824
2.2833763747617764,0.8835156616493642
2.2865785610581244,0.889312063257646
2.290469668807329,0.8947125573595717
2.2944074141501845,0.9001198957081676
2.2991299461138683,0.9050883750143562
2.3046220297681272,0.9096176396481999
2.3094576731444363,0.9145051246751509
2.3147928508925677,0.9191016228779438
2.320089052126083,0.9237510335639851
2.3246989098583226,0.9287752310666311
2.3293659091106123,0.9337636858321892
2.3334131013446426,0.9390384308975054
2.337677554398605,0.9442356526146798
2.3424043357865623,0.9491665859624536
2.346702787625532,0.9543436102221754
2.351888085104389,0.9590205250761847
2.3571343606573585,0.9636738158882449
2.361689654821141,0.9687126354382407
2.3674463146549716,0.9730403332931358
2.372042368092048,0.9780579342418181
2.3771397568296546,0.9828106768638446
2.381729931946375,0.9878002149645521
2.3861234171675605,0.9929028057787155
2.3909335118898647,0.9977874764661497
2.395530823929415,1.0028383167997061
2.4001494959453313,1.0078419179717018
2.404889274153666,1.0127723545347045
2.409547274807781,1.0177609780294041
2.4145960773013884,1.022544616786944
2.4202992601366193,1.0269596563829673
2.425213491984345,1.031787890091079
2.4298457719518494,1.0368131795551714
2.435074333627077,1.0414754466672185
2.4399569726087704,1.0463422374519453
2.443751697174742,1.0518171825480787
2.4480627086529005,1.0570189861057961
2.4519029173550875,1.06248570125911
2.455969460168504,1.0678385470045368
2.460054760695737,1.0731408857073768
2.464142756601468,1.0785001768262652
2.4687420250969327,1.083534744951358
2.4740317326553494,1.0881908952258852
2.4786465820637096,1.0932337998316612
2.483348217207807,1.0982401450059134
2.4873706153215562,1.1036282367036638
2.490268435307979,1.1096420702801888
2.4939029736865024,1.1152164414916794
2.4966181913911503,1.1213585631773113
